id,premium,vacancy_name,city,salary,salary_from,salary_to,currency,experience,schedule,employment,description,skills,employer,publish_date,vacancy_url,has_test
68148229,False,Data Scientist (SberDevices),Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"SberDevices - инновационное направление компании, которое создает умные устройства, виртуальные ассистенты и другие продукты в области Speech Recognition, NLP, Computer Vision. Команда речевых технологий ищет ML/DL Engineer. У нас сильная и очень драйвовая команда (ex-:yandex:, выпускники МФТИ, МГУ, ВШЭ, ШАД), и мы создаем технологическую платформу: занимаемся созданием и развитием голосовых технологий (ASR, TTS, Keyword Spotting, Emotion Recognition). В последние годы эта область развивается быстрыми темпами, и мы активно следим и внедряем лучшие решения в наши продукты. Что предстоит делать: Keyword Spotting Задачи:  исследование и разработка моделей распознавания ключевых слов детекция рекламы, многоступенчатые модели kws фильтрация и обработка речевых данных для обучения внедрение моделей в production  ASR Задачи:  разработка и внедрение в продакшн моделей машинного обучения для распознавания речи работа с данными, построение языковых моделей смежные задачи: endpoint detection, speaker separation, on-device ASR и т.д.  Обязанности:  исследование и разработка моделей распознавания ключевых слов; фильтрация и обработка речевых данных для обучения; внедрение моделей в production  Требования:  глубокое понимание нейросетевых архитектур (CNN, RNN, Transformer, MobileNet); умение быстро разобрать статью с arxiv; опыт работы с deep learning фреймворками (Tensorflow, PyTorch); уверенное владение Python, Git, Linux; опыт использования библиотек для анализа данных (numpy, matplotlib); хорошее знание классических алгоритмов и структур данных  Будет плюсом:  знание C++, CUDA (для ASR) опыт внедрения моделей на мобильные устройства; опыт работы с моделями распознавания речи; базовое понимание цифровой обработки сигналов;  Условия:  Самые инновационные, амбициозные проекты и задачи; Профессиональное обучение, семинары, тренинги, конференции, корпоративная библиотека; ДМС, страхование жизни; Свободный дресс-код; Гибкий график для оптимального баланса работы и личной жизни; Льготные кредиты и корпоративные скидки; Конкурентная компенсация (оклад и премии по результатам деятельности). ","['PyTorch', 'Tensorflow', 'Python', 'Deep Learning', 'NLP']",СБЕР,2022-11-28 18:23:49+03:00,https://hh.ru/vacancy/68148229,False
73842499,False,Web-разработчик,Пермь,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"TrafficData это компания, которая оптимизирует мир, чтобы освободить людей для больших свершений. Наш основной продукт предназначен для инженеров и проектировщиков транспортных сооружений. ПО TrafficData анализирует транспортный поток и помогает оптимизировать дорожное движение. Наша цель избавить людей от пробок и сократить расходы на содержание дорог! Мы постоянно растем и развиваемся. Наша продуктовая линейка все время расширяется, и мы ищем в команду web разработчика, с хорошим опытом и пониманием своего дела, который будет помогать улучшать наши продукты TrafficData, а также создавать новые. Задачи:   Продумывать архитектуру продукта   Создавать web-интерфейсы по заготовленным макетам.   Оформление страниц и контролов   Разрабатывать архитектуру классов, модулей   Создавать различные API для интеграции в существующие продукты   Разбираться в документации, использовать сторонние API   Проектировать базу данных и работать с ней c помощью SQL   Оптимизировать скорость работы приложений   Разрабатывать системы мониторинга   Требования:   Знать C#, ASP.NET   Знать HTML, Javascript/TypeScript, React, CSS   Опыт WEB разработки   Умение работы с Git. Pet-project на Git   Понимание клиент-серверной архитектуры   Умение разбираться в чужом коде   Желание и умение быстро учиться, проверять много гипотез и спокойно проходить неудачи   Будет плюсом:   Опыт разработки на других языках программирования   Опыт разработки на Linux   Условия:   Заработная плата обсуждается по итогам собеседования   Рабочее место с несколькими мониторами в светлом офисе с кухней и релаксом   Работа по большей части в офисе - мы верим, что очное общение способствует быстрому и верному выполнению задач   Понимающее и адекватное руководство   Возможности для карьерного и профессионального роста    ","['Git', 'JavaScript', 'CSS', 'C#', 'HTML']",TRAFFIC DATA,2022-12-15 08:51:31+03:00,https://hh.ru/vacancy/73842499,False
73202153,False,ML Engineer / Data Scientist в команду автоматизации ML-процессов,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"Мы разрабатываем специальные технические решения для автоматизации ML и оптимизации внутренних процессов работы ВКонтакте. Мы стремимся, чтобы наши сервисы предвосхищали ожидания пользователей и непрерывно улучшали UX. Ищем специалиста, который будет разрабатывать и внедрять инструменты AutoML и Continuous Training Pipelines для моделей машинного обучения. Вам предстоит: • заниматься построением и автоматизацией конвейеров машинного обучения; • улучшать перформанс моделей; • управлять внедрением моделей в продакшен; • использовать передовые технологии в области автоматизации машинного обучения и искусственного интеллекта. У нас интересно, потому что: • мы всегда открыты для новых идей — вы сможете изменять продукт в лучшую сторону; • быстрые циклы разработки, частые релизы и минимум бюрократии; • результаты нашей совместной работы помогут десяткам миллионов человек получить лучший пользовательский опыт ВКонтакте. Мы ожидаем, что вы: • занимали аналогичную должность не менее 2 лет; • работали с Hadoop и Spark, применяли Spark ML; • владеете фреймворками и библиотеками — scikit-learn, XGBoost, CatBoost, LightGBM; • внедряли или пользовались MLflow; Будет плюсом, если вы работали c AutoML-фреймворками. Приглашаем специалиста, который сможет посещать офис в Москве или Санкт-Петербурге, работать в комбинированном режиме или удалённо. Ждём ваших откликов. Удачи!","['Spark', 'Удаленная работа', 'Анализ временных рядов', 'Python']",VK,2022-12-01 17:29:33+03:00,https://hh.ru/vacancy/73202153,False
72884368,False,Lead Data Scientist в ДРПА,Москва,False,,,,От 3 до 6 лет,Полный день,Полная занятость,"Ищем lead-DS в департамент по работе с проблемными активами Сбера. Департамент по работе с проблемными активами помогает клиентам сделать выбор в трудной ситуации (особенно в текущей ситуации). Сотрудники департамента разрабатывают различные решения по оптимизации/корректировке работы с клиентами-юридическими лицами у которых возникли проблемы. Вы сможете получить опыт работы с большими данными в экосистеме Hadoop, получите навыки моделирования в Spark. Основные задачи:  Управление командой DS/формирование бэклога/взаимодействие с бизнесом вместе с CDS. Наставничество и развитие команды, взаимодействие с DE и Dev командами кластера Помимо управления командой разработка advanced-моделей для:  · Определения наилучшей стратегии работы с проблемными активами; · Прогнозирования развития бизнеса, оценка финансового состояния клиента; · Формирования рекомендаций для сотрудников, работающих с проблемными активами; · Антифрод и форензик; · Работы с изображениями, оценка бизнеса/имущества клиента; · Графового анализ компаний/руководителей компаний/бенефициаров; · Формирования рекомендаций для сайта продаж Сбера; · Для оценки клиентов с использованием внешних источников (новостные сайты, сайты судов); Требования  Bachelor&#39;s/Master&#39;s/PhD (Mathematics, Computer Science, Physics, Engineering, Economics); Опыт работы DS 3+ года (желательно опыт наставничества/руководства); Библиотеки: Pandas, Scikit-learn, Lightgbm, XGBoost, Catboost, Tensorflow (pytorch); Знание SQL; Понимание статистики и теории вероятности; Продукты: Hadoop, PySpark, Hive;  Условия  Конкурентная зарплата; Новейшие технологии и прекрасная команда; Профессиональное развитие в крупнейшем Data science сообществе в России; Бонусы от Сбера сотрудникам; Офис Agile home.  Будем рады видеть вас в нашем коллективе!",,СБЕР,2022-11-28 09:58:14+03:00,https://hh.ru/vacancy/72884368,False
74059888,False,Data engineer (junior),Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Rambler&amp;Co занимает первое место среди медиахолдингов России по размеру ежемесячной аудитории — свыше 47,7 млн человек (по данным Mediascope, Cross Web, 03.2022). В него входит «Лента.ру», «Газета.Ru», портал «Рамблер», Championat.com, «Секрет фирмы», Motor.ru, Ferra.ru и ряд других медиаактивов. Благодаря различной тематической принадлежности площадок холдинг покрывает почти весь спектр интересов и потребностей различных аудиторий. В компании открыта вакансия Data engineer. Чем предстоит заниматься?  Поддержанием работоспособности текущей структуры баз данных, таблиц и скриптов для обработки данных; выстраиванием системы сбора, предобработки и хранения данных веб-аналитики и других внутренних систем Компании (ETL); решением задач по Data Mining и структурированию данных; автоматизацией создания регулярных отчетов на основе собранных данных; консультированием сотрудников и смежных отделов по решению аналитических задач с помощью созданной инфраструктуры и скриптов.  Что мы ценим и ищем?  Опыт на схожей позиции от 6 месяцев; хорошее знание Python с точки зрения обработки данных и автоматизации процессов (Pandas, Numpy); хорошее знание SQL (написание хранимых процедур, составление сложных индексов, понимание зачем они нужны); опыт автоматизации сбора и составления регулярной отчетности из разных источников; опыт работы с PostgreSQL, ClickHouse.  Работа в Rambler&amp;Co – это:  Официальное трудоустройство; Современный офис (Даниловская мануфактура, м. Тульская), бесплатный спорт в собственном спортзале от «Лиги Героев»; Топовое оборудование и весь необходимый софт; ДМС со стоматологией, офисный врач, доплата больничного листа, корпоративные скидки; Льготные условия ипотеки в рамках зарплатного проекта; Бесплатная подписка на сервисы партнеров. Насыщенная корпоративная жизнь. ","['Python', 'SQL']",Rambler&Co,2022-12-20 18:43:25+03:00,https://hh.ru/vacancy/74059888,False
72996448,False,Data Engineer,Москва,True,100000.0,120000.0,RUB,От 3 до 6 лет,Удаленная работа,Полная занятость,"Обязанности: Потребуется сортировать данные, агрегировать их и складывать в таблицы. Многие данные уже собраны и распределены по таблицам.    Требования:   Уровень middle   Python   Pandas   SQL   Jupyter Notebook     Проект: Автоматизация бюрократических процессов, которые стоят за медицинскими услугами в сети клиник в США. Разные источники данных: API CRM-системы для врачей ReThink, сканы бумажных факсов, Google Maps API Техническая составляющая 90% технической составляющей проекта завязано на Google Cloud. Основная база данных, в которой лежит вся ценная информация — это BigQuery, облачное SQL-хранилище. Чаще всего с ней придется работать с помощью Python из Jupyter Notebook-ов, которые развернуты в самом Google Cloud. Также много данных лежат в гугл-таблицах, которые либо автоматически формируются на основе BigQuery, либо подтягиваются из API в BigQuery в конце дня как csv-файл.   Условия:   Полностью удаленная работа;   График свободный, но есть daily-созвоны;   Общение в телеграме и Google Meet;   Первичное оформление РФ, в дальнейшем возможно оформление в Армении     Мы — Roxleg, команда кастомной разработки. Делаем проекты про машинное обучение и бэкенд.","['Python', 'SQL', 'Английский язык', 'pandas']",Roasted Ox Leg,2022-12-22 02:56:39+03:00,https://hh.ru/vacancy/72996448,False
71889586,False,Стажер Data Engineer,Москва,False,,,,Нет опыта,Полный день,Стажировка,"Блок &quot;Сеть продаж&quot; курирует все физические каналы касания клиента с экосистемой (отделения, банкоматы, агентская сеть и тд). Мы разрабатываем и внедряем end-to-end решения на основе машинного обучения в бизнес-процессы, связанные с обслуживанием клиентов. &quot;Поток продаж&quot; представляет собой автоматизированную систему по доставке персональных предложений для клиентов. Вместе мы будем создавать новые процессы и разрабатывать приложения. Сейчас мы в поиске стажера на вакансию Стажер Data Engineer в команду управления моделированием и исследованием данных.   Задачи: • Участие в подготовке аналитических витрин данных;• Формирование отчетности на основе sql-запросов;• Создание, поддержка и контроль процессов загрузки данных;• Контроль качества собираемых данных;• Построение и обновление аналитических витрин данных. Требования: • Высшее/незаконченное высшее образование, специализация: ИТ, математика, техническое образование;• Хорошее знание SQL, написание сложных, длинных запросов\процедур;• Желателен опыт работы с БД, системами MPP;• Аналитический склад ума, ответственность, исполнительность, пунктуальность. Мы предлагаем:  Дружная разносторонняя команда Уникальные масштабные проекты и сложные разноплановые задачи. Участие в различных конференциях, митапах банка и корпоративных мероприятиях. Обучение за счёт банка (онлайн и офлайн, в т. ч. на внешних платформах). Оформление по ТК на ставку стажера. В случае успешного прохождения стажировки, перевод на постоянную должность. ДМС, спортзал, сниженные ставки по кредитам, дисконт-программы от множества компаний-партнеров. Возможность принять участие в других крупных и уникальных проектах банка. ","['Python', 'SQL', 'MS PowerPoint']",СБЕР,2022-12-15 12:24:56+03:00,https://hh.ru/vacancy/71889586,False
73859927,False,QA Engineer (Data),Москва,True,3300.0,4500.0,EUR,От 1 года до 3 лет,Полный день,Полная занятость,"Municorn – международная компания c офисами в Москве и на Кипре. Мы занимаемся разработкой сервисов в категории Бизнес. За 5 лет наши мобильные приложения установили 11 млн пользователей по всему миру, годовая выручка 19 млн $. Средний рейтинг приложений – 4.8. Наши продукты:  Fax App – TOP-1 мобильное приложение для предпринимателей, sales-менеджеров, работников медицинских учреждений, цель которого – упростить отправку и получение факсов. В пиковые нагрузки факсы отправляются чаще одного раза в секунду. Scanner App – быстрорастущее на рынке США мобильное приложение, заменяющее сканер и подключенный к нему ПК. Через приложение ежемесячно сканируется более 260 тыс. документов и это число растет на 20% MoM. Invoices App – новый продукт для индивидуальных предпринимателей, который позволяет выставлять счета для оплаты.  Помимо этого, мы развиваем внутренние сервисы для отслеживания подписок, агрегации данных по атрибуции и учета маркетинговых затрат. Ценности:  80% результата за 2% усилий. Не набиваем продукт фичами, а делаем то, что важно и приносит результат. Data-driven подход. Принимаем решения на основе сквозной аналитики и A/B-тестирований. Retention based продукты. Делаем ставку на фичи и продукты с долгосрочной ценностью. Открытость к новому. Пробуем новые подходы в продукте, маркетинге, технологиях и процессах.  Мы приглашаем к нам middle+ QA Engineer (Data) в команду Playfair, где необходимо будет тестировать подписочный сервер, модули с аналитикой и новый функционал на основе инженерии данных. Мы предлагаем быть на старте продукта, где можно выбирать инструменты, которыми будем использовать. Тебе предстоит:  Проектировать, создавать и расширять нашу среду тестирования; Участвовать в проработке и планировании задач совместно с командой разработки; Составлять критерии приёмки для разрабатываемого инкремента; Отвечать за обеспечение качества сервисов, поддерживаемых командой; Писать и автоматизировать тесткейсы; Проводить мануальные тесты, если нет автоматизации;  Что мы ждем от тебя  Опыт работы инженером по контролю качества данных; Опыт тестирования web-приложений (frontend &amp; backend); Опыт работы с SQL и NoSQL; Практический опыт создания и поддержки тестов ETL и API; Знание методов и методик тестирования; Практический опыт работы с инструментами тестирования и автоматизации тестирования на Python,C#, тд - от года.  Что мы предлагаем:  Удаленный из любой точки мира или гибридный график работы с возможностью работать в нашем офисе на Кипре. Зарплата и премии по результатам работы обсуждаются в зависимости от опыта. Full time с удобным графиком. У нас распределенная команда из разных часовых поясов, поэтому основные мероприятия проходят с 11 до 17 часов МСК. MacBook и любая необходимая техника для работы. Оплачиваемое обучение italki или Skyeng, курсы и конференции для расширения знаний. Медицинское страхование. Выездные корпоративные мероприятия в разных странах, ежемесячные онлайн и оффлайн-мероприятия. Возможность релокации на Кипр, пакет дополнительных бенефитов, релокационный пакет. Компенсация 50% детского сада или школы на каждого ребенка на Кипре.  Что ждёт после отклика?   Интро c HR 30 минут   Интервью 1-1,5 часа   Бизнес-собеседование 1-1.5, знакомство с командой   Рекомендации и оффер  ","['Python', 'SQL', 'REST API', 'C#', 'QA', 'NoSQL']",Municorn,2022-12-15 13:53:41+03:00,https://hh.ru/vacancy/73859927,False
71083302,False,Data engineer (направление предиктивной аналитики),Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Отдел занимается созданием продуктов и реализацией проектов в области предиктивной аналитики. То есть фактически прогнозирует целевые события или действия пользователей и, таким образом, помогает внутренним и внешним заказчикам принимать решения. На основе анализа огромных объемов данных из различных источников строятся модели машинного обучения и аналитические сервисы, способные оценить, например, вероятность того, заинтересуют ли пользователя предложение покупки авто в кредит или, возможно, новые тарифы мобильного оператора. Задачи:  создавать новые надежные и улучшать существующие пайланы, обрабатывающие терабайты данных; разрабатывать новые витрины данных для аналитики и построения предиктивных моделей на основе многопетабайтного хранилища и множества источников; интегрировать данные из новых источников с продакшен-системами, решающими задачи near real-time обработки данных, и ML-сервисами.  Мы ожидаем от кандидата:  понимание SQL, умение составить нетривиальный запрос (JOIN&#39;ы, подзапросы и т.д.); написание читабельного кода на Python (уметь в 3 версию, не бояться); навыки работы с bash, git, linux, docker — опыт работы с экосистемой Hadoop: HDFS, Spark, Hive; знания о работе ОС, базовых алгоритмах и структурах данных. ","['Python', 'Hadoop', 'data engineering']",VK,2022-12-19 09:17:55+03:00,https://hh.ru/vacancy/71083302,False
73445824,False,Junior + Data Engineer в СберМаркет,Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"СберМаркет — технологичный онлайн-сервис, который помогает делать покупки не выходя из дома. Наша миссия: экономить время, энергию и деньги людей для чего-то более важного. Привет, я Денис - тимлид команды дата инженеров в СберМаркете! Мы создаем хранилище данных и инструменты для их анализа. Наш отдел развивается вместе с бизнесом, этот юнит формируется с нуля, а значит, что у тебя будут все возможности проявить себя и на 100% участвовать в построении процессов по направлению данных. Мы расширяем команду и ищем Junior + инженера. Необходимые хардскиллы я прописал ниже, от себя хотел бы добавить, что мне особо важны навыки самоорганизации, стремление учиться и развиваться. Мы ожидаем кратко сопроводительное письмо чем заинтересовала вакансия и профессия Data Engineer. Мы ожидаем от кандидата:  Оконченное профильное образование (математика, информатика, физика) - мы рассматриваем кандидатов на полную занятость; Базовое знание SQL (джойны, агрегатные функции, оконные функции); Хорошее знание Python (готовы рассмотреть кандидатов с опытом разработки на других языках); Знание git, AirFlow будет плюсом.  Чем предстоит заниматься:  Загрузкой данных из различных источников (как внутренние БД, так и внешние аналитические/ маркетинговые платформы и т.д.) в DWH; Автоматизацией data-pipelines, ETL процессов (AirFlow); Подготовкой витрин данных и оптимизацией существующих (ClickHouse); Разработка внутренних инструментов и библиотек, облегчающих работу аналитиков и дата инженеров.  Что мы предлагаем  выбрать свой соц. пакет — ДМС, спорт, промокоды на заказ продуктов или билеты в отпуск; работать можно в офисе или удалённо — решать тебе; возможность поспать: начало рабочего дня с 8:00 до 11:30; новую технику для работы на твой выбор; интеллектуально и физически развиваться (электронная библиотека, книжный клуб, футбол); обучение (в нашей knowledge base ты найдёшь много интересных курсов, книг и записей конференций).  А ещё  мы сами участвуем в конференциях как спикеры; проводим внутренние митапы и дискуссионные клубы; не боимся экспериментировать с новыми решениями и технологиями; заботимся о сотрудниках: в компании есть специалист по здоровью и психолог для разговоров по душам. ","['SQL', 'Python']",СберМаркет,2022-12-07 11:29:31+03:00,https://hh.ru/vacancy/73445824,False
73392072,False,Data Scientist,Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! Мы международная IT компания Marfatech. На рынке мы выросли от стартапа по привлечению трафика до компании с международными проектами. Мы занимаемся разработкой в сфере гейм-приложений и системами BI-аналитики. Нам нравится создавать и внедрять новые технологии максимально быстро, с минимумом бюрократии, чтобы менять IT-мир к лучшему! У нас нет старого легаси кода и большая свобода от рутинных задач, не нужно с нуля разрабатывать базовые вещи. У нас направление Data Science ещё в самом зачатке, так что можно будет влиять на процессы, выстраивать план и нащупывать подходы. Иногда будут и задачи связанные с аналитикой, так что будет здорово, если тебя это не пугает! Что нужно делать:  Определять требования к данным, строить, выводить в продакшен, мониторить и переобучать модели машинного обучения; Искать возможности применения data science для бизнеса; Переводить нужды бизнеса в data science задачи; Взаимодействовать с командами дата инженерии, аналитики и бэкенда.  Требования:  Базовые знания алгоритмов и структур данных и математики для машинного обучения; Знания и промышленный опыт в машинном обучении (в том числе глубоком) и прогнозах временных рядов; Опыт работы в python с библиотеками pandas, scikit-learn, xgboost, pytorch (или аналогами); Базовые знания SQL.  Будет плюсом:  Оценка неуверенности моделей; Рекомендательные системы; Uplift-моделирование; Опыт проведения A/B-тестов; Умение работать в BI инструментах (Tableau, Metabase).  Мы предлагаем:  Удаленный формат работы или работа в московском офисе; Достойный уровень заработной платы; Сложные, интересные и разнообразные задачи; Возможность карьерного роста; Возможность профессионального развития (обучение, конференции, литература, сильная команда высокого класса с большим опытом); Открытая и свободная friendly среда - у нас ты сможешь сам задавать тренды, а не следовать им; ДМС Кухня с завтраками, разнообразием фруктов, снеков и газировки; Разнообразные корпоративные и спортивные мероприятия; Выдача корпоративной техники (Apple); 50 % корпоративная скидка на изучение английского языка ","['Python', 'SQL', 'Data Analysis', 'Английский язык', 'Machine Learning']",Marfatech,2022-12-06 13:38:25+03:00,https://hh.ru/vacancy/73392072,False
72285842,False,Data Scientist (Разработчик AI/ML),Москва,False,,,,От 1 года до 3 лет,Полный день,Полная занятость,"Мы аккредитованная ИТ компания! Наши сотрудники получают всё необходимые подтверждающие документы для военкоматов! Рассматриваем кандидатов разного уровня компетенций - Junior - Middle - Lead Обязанности:  Выполнение функций Data Scientist-а при реализации проектов по предиктивной аналитике на промышленных предприятиях:  Анализ производственных процессов и выработка требований к сбору данных Сбор, преобразование, очистка данных. Разработка и стандартизация ML-пайплайнов Конструирование признаков для ML-моделей (feature engineering) Выбор и обоснование моделей машинного обучения для решения бизнес-задач. Выбор и обоснование метрик для оценки моделей машинного обучения. Интерпретация результатов функционирования моделей машинного обучения. Поддержка и контроль метрик моделей в prod, консультирование пользователей по работе ML-моделей. Участие в разработке концепции и программы консультирования ключевых пользователей. Проведение обучения пользователей создаваемых систем предиктивного анализа. Полный цикл DS моделирования.   Встраивание модели в Tibbo. Сбор требований и формирование разделов технических заданий систем предиктивного анализа..  Требования:  опыт работы в должности Data Scientist или аналитик данных знание основных библиотек и фреймворков машинного обучения (sklearn, scipy, numpy, pyspark…), сертификаты о профессиональной подготовке в ML/DL знание Python, Jupyter notebook, PySpark, TensorFlow, PyTorch, Linux, bash Опыт работы по проектной деятельности  Опыт участия в проектах по внедрению моделей машинного обучения в production   Опыт разработки проектной документации: отчет по НИР и разделов проектной документации по предиктивному анализу   Личностные качества : самостоятельный поиск информации, ответственность за результат, умение планировать свою работу   Условия: - Заработная плата по итогам собеседования - График работы с 8:00-17:00, пт до 15:45, возможен гибридный график - Офис м. Нагатинская - Испытательный срок 3 месяца - ДМС (после испытательного срока) - Оформление по ТК РФ - Дружелюбный и профессиональный коллектив",,Промышленные инновации,2022-12-14 10:40:26+03:00,https://hh.ru/vacancy/72285842,False
74092229,False,Инженер DevOps,Тольятти,True,100000.0,200000.0,RUB,От 1 года до 3 лет,Полный день,Полная занятость,"Наша компания входит в ﻿список аккредитованных Минцифры России IT компаний. Наши сотрудники могут пользоваться всеми мерами государственной поддержки IT специалистов, в том числе получить ﻿отсрочку от призыва и мобилизации, а также льготную ипотеку.Проекты, над которыми мы работаем:   Биллинговые системы   Системы и технологии процессинга платежей   Системы аналитики   В своей работе мы применяем:   Гибкие методологии разработки (Agile, Scrum, Kanban)   Языки программирования (Java, Scala, Kotlin)     Reactive distributed microservices   Передовые технологии (CQRS-EventSourcing, Big Data, Machine Learning, Blockchain)   Фреймворки (Akka (cluster))     Системы управления базами данных (PostgreSQL, Cassandra, FoundationDB)   Сервера очередей (Kafka, Apache Artemis)   Технологии контейнеризации (Docker) и оркестрации контейнеров (Kubernetes)   Инструменты управления инфраструктурой (Terraform)   Системы мониторинга (Prometheus, Grafana)   Системы управления репозиториями кода (GitLab, GitLab CI, Nexus)   Системы логирования (Logtash, ELK)   В сотрудниках мы ценим:   Интерес к современным технологиям   Стремление понимать бизнес клиента и предлагать эффективные решения его задач   Полную отдачу проекту, ответственность и аккуратность   Умение добиваться поставленных целей в процессе решения задач   Умение применять на практике правило Парето   Способность объективно оценивать свои слабые и сильные стороны   Упорство в достижении поставленных целей   Стремление к постоянному самосовершенствованию   Мы предлагаем:   Достойное вознаграждение (определяется квалификацией специалиста)   Интересные проекты и возможность для творческого развития   Возможность реального влияния на принятие решений по разрабатываемым продуктам   Нетривиальные задачи, требующие изобретательности и интеллектуальных усилий   Комфортные условия работы в современном офисе с видом на Волгу   Пятидневную рабочую неделю с возможностью изменения графика работы (по договоренности)   Молодой дружный коллектив профессионалов   Отличный сортовой кофе и чай за счет компании   Отсутствие ненужной бюрократии и дресс-кода   Программа &quot;Корпоративный спорт&quot;   Задачи:   Управление Kubernetes кластерами как на виртуальных серверах, так и на голом железе, с использованием Hashicorp terraform   Участие в разработке системы в контексте ее эксплуатации и мониторинга (формирование нефункциональных требований к сервисам)   Тестирование и документирование процессов развертывания продукта в различных окружениях   Требования:   Ориентация на подход Infrastructure as Code   Глубокое понимание Linux систем   Глубокое понимание сетей, протоколов и умения применять эти знания на практике   Понимание технологий контейнеризации (Docker) и оркестрации контейнеров (Kubernetes)   Понимание принципов построения отказоустойчивых систем   Знание SQL и опыт работы с промышленными СУБД   Написание несложных скриптов   Вашим преимуществом будет:   Умение программировать под JVM   Опыт внедрения и сопровождения промышленных систем  ","['Linux', 'PostgreSQL', 'SCALA', 'SQL', 'Java']",Квартплата 24,2022-12-24 13:15:30+03:00,https://hh.ru/vacancy/74092229,False
